customer_id,age,gender,region,employment_type,annual_income_inr,credit_score,credit_utilization_ratio,missed_payments_12m,avg_late_payment_days,monthly_transaction_count,monthly_spend_inr,cash_advance_count_6m,complaints_last_6m,failed_login_attempts_3m,account_tenure_months,last_transaction_date,debt_balance_inr,risk_status
502891,35,Female,South,Student,38609,750,0.516,1,4.6,76,15095,1,0,1,135,2025-11-23,21317,0
502892,20,Male,South,Self-Employed,85729,658,,0,3.6,97,32216,0,0,1,37,2025-09-22,31607,0
502893,37,Female,East,Unemployed,15000,509,0.962,1,5,51,8566,1,3,3,29,2025-09-12,34275,1
502894,42,Male,North,Student,64845,,0.317,0,9.2,86,,0,0,3,17,2025-11-05,91183,0
502895,47,Male,East,Self-Employed,45437,708,0.363,1,3.2,97,18384,0,0,2,67,2025-10-25,66095,0
502896,18,Male,South,Salaried,58174,654,0.081,0,3.8,61,22827,1,0,0,58,2025-10-16,35314,0
502897,24,Female,North,Self-Employed,70626,635,0.251,1,5.1,29,,0,0,3,38,2025-11-13,96464,0
502898,32,Female,West,Self-Employed,18991,709,0.343,0,1.8,64,9475,1,0,3,32,2025-10-26,5273,0
502899,25,Female,South,Salaried,45044,715,0.481,0,1.9,74,24032,0,0,0,180,2025-11-05,19963,0
502900,31,Female,North,Self-Employed,44515,685,0.66,0,4.7,53,20812,0,0,0,33,2025-09-23,43579,0
502901,40,Male,Central,Retired,29374,621,0.701,0,0.2,78,12824,0,0,3,52,2025-09-14,11411,0
502902,32,Male,North,Unemployed,55708,699,0.529,0,1.5,55,31082,1,1,1,80,2025-10-08,45671,0
502903,39,Female,South,Salaried,42571,606,0.576,1,26.5,95,21959,1,2,3,29,2025-11-20,71855,1
502904,41,Female,South,Unemployed,15000,728,0.738,4,28.6,26,11711,2,2,6,37,2025-10-10,33170,1
502905,51,Female,West,Salaried,39608,658,0.706,2,8,37,17426,0,1,0,72,2025-10-16,28064,0
502906,22,Female,North,Salaried,39355,603,0.502,1,1.1,51,19036,1,0,2,37,2025-11-26,48318,0
502907,44,Male,North,Self-Employed,58380,777,0.552,0,2.8,55,40308,0,0,2,33,2025-11-02,76727,0
502908,31,Male,West,Salaried,17667,687,0.255,0,5.7,59,12171,0,0,2,92,2025-09-27,22771,0
502909,46,Male,West,Salaried,83340,718,0.191,0,6.2,63,60533,0,0,1,12,2025-10-30,29711,0
502910,26,Male,North,Salaried,52407,721,0.271,2,4.3,81,19159,0,0,0,26,2025-11-09,37347,0
502911,35,Female,South,Unemployed,40604,,0.292,1,8.5,78,14135,0,0,0,8,2025-11-26,60363,0
502912,,Male,East,Self-Employed,69256,653,0.002,0,2.7,85,19719,1,0,2,89,2025-10-09,72779,0
502913,,Female,West,Salaried,56497,739,0.187,2,1.2,81,37452,0,0,2,79,2025-10-22,40504,0
502914,43,Male,Central,Student,25284,691,0.611,0,3.2,80,12431,1,0,3,72,2025-10-14,10216,0
502915,62,Male,South,Self-Employed,18963,570,0.795,2,12.9,70,16131,1,2,6,36,2025-10-23,26963,1
502916,33,Female,Central,Salaried,51257,666,0.246,0,3.6,32,14884,0,0,3,53,2025-11-20,43986,0
502917,18,Female,South,Self-Employed,46953,582,0.229,1,8.1,70,31097,1,0,0,77,2025-11-14,22114,0
502918,18,Male,North,Unemployed,32840,612,0.662,6,23.8,91,30743,4,1,3,58,2025-10-17,40099,1
502919,34,Female,Central,Self-Employed,48118,697,0.537,0,9.2,47,32201,1,0,3,36,2025-10-22,30601,0
502920,31,Male,South,Salaried,33698,725,0.145,2,3.1,97,22245,1,1,0,112,2025-10-08,52635,0
502921,48,Female,East,Salaried,77329,632,0.553,1,0.9,86,34810,1,1,1,180,2025-10-17,88706,0
502922,21,Male,North,Self-Employed,39233,660,0.32,2,1.4,32,27803,0,0,2,50,2025-09-16,29870,0
502923,44,Male,West,Self-Employed,86446,682,0.239,0,4.4,62,52923,1,1,3,27,2025-11-19,49021,0
502924,40,Male,Central,Salaried,54732,613,0.419,1,5.7,68,39585,0,0,2,54,2025-12-01,47878,0
502925,42,Male,South,Salaried,41254,808,0.631,0,1.9,92,21042,1,0,6,47,2025-11-21,58604,0
502926,42,Female,,Self-Employed,26345,692,0.37,0,9.6,21,,0,1,3,87,2025-11-15,40962,0
502927,42,Male,North,Salaried,,625,0.236,0,1.8,31,43697,0,0,2,27,2025-11-05,65806,0
502928,25,Male,East,Student,56049,748,0.386,0,3.2,54,18421,0,0,1,47,2025-09-22,22660,0
502929,55,Male,East,Salaried,38567,736,0.246,2,2.4,77,24107,0,0,3,43,2025-11-08,13588,0
502930,18,Female,East,Self-Employed,78946,624,0.5,0,16.9,75,23135,0,0,0,73,2025-11-30,35705,0
502931,38,Female,North,Salaried,87589,654,0.397,0,4.9,88,35861,1,0,1,19,2025-10-12,112111,0
502932,34,Male,North,Salaried,42041,682,0.536,1,5.2,99,23304,0,0,0,17,2025-11-15,50926,0
502933,35,Male,North,Salaried,43685,696,0.398,0,2.9,93,30657,0,1,1,98,2025-10-15,14608,0
502934,57,Male,Central,Salaried,21739,637,0.252,2,6.4,55,11805,1,0,0,26,2025-11-10,6486,0
502935,32,Female,,Salaried,36825,750,0.587,2,6,51,,1,0,1,65,2025-11-07,19655,0
502936,36,Female,West,Unemployed,27729,556,0.888,5,5.1,34,15628,4,0,4,19,2025-11-25,63561,1
502937,37,Male,East,,19047,617,0.577,0,0.9,74,10238,0,0,2,30,2025-11-27,4248,0
502938,21,Male,Central,Student,,626,0.557,0,6.4,48,12284,0,0,0,37,2025-09-12,14927,0
502939,32,Other,South,Student,36037,674,0.3,2,5.1,49,11418,1,0,1,13,2025-09-18,36182,0
502940,37,Female,West,Self-Employed,39967,745,0.388,2,3.6,72,26436,0,0,1,6,2025-10-22,49582,0
502941,21,Male,West,Self-Employed,45765,689,0.718,0,7.3,68,20947,0,0,3,19,2025-10-06,17424,0
502942,52,Female,Central,Salaried,38042,741,0.274,2,2.4,87,26948,0,2,1,39,2025-09-29,9095,0
502943,25,Female,North,Salaried,18822,590,0.956,4,7.4,75,12116,2,0,7,84,2025-09-30,19965,1
502944,27,Female,Central,Salaried,51720,644,0.218,1,1.5,50,,1,1,1,36,2025-10-30,75868,0
502945,25,Male,North,Salaried,46697,756,0.349,2,6.6,65,31848,0,0,2,36,2025-10-07,21176,0
502946,32,Female,East,Salaried,70976,662,0.453,0,1.9,31,24254,1,0,2,160,2025-09-26,41535,0
502947,47,Male,West,Salaried,39694,656,0.448,1,1.9,53,11264,0,1,1,63,2025-10-02,54397,0
502948,28,Female,West,Salaried,54151,626,0.647,0,7,56,40552,1,0,3,96,2025-10-14,61854,0
502949,49,Male,Central,Self-Employed,33859,773,0.564,0,1,81,21070,2,0,0,29,2025-09-03,10265,0
502950,53,Male,West,Salaried,22694,721,0.499,0,6.5,22,12102,1,1,5,14,2025-11-16,28285,0
502951,39,Male,East,Salaried,61149,592,0.563,0,2.1,47,30100,0,0,3,69,2025-11-17,74919,0
502952,47,Male,West,Salaried,55737,706,0.587,0,4.3,50,40474,0,1,2,32,2025-10-20,40087,0
502953,35,Female,,Salaried,70493,746,0.07,1,1.9,78,42019,0,0,4,23,2025-09-05,67634,0
502954,25,Female,South,Self-Employed,,749,0.238,1,6.2,38,14408,0,0,3,50,2025-10-20,19941,0
502955,42,Female,South,Salaried,45374,763,0.752,0,4.1,52,17301,0,1,4,45,2025-11-12,62111,0
502956,30,Female,North,Self-Employed,56305,,0.142,3,7,55,24764,0,0,1,86,2025-11-30,37740,0
502957,32,Male,North,Salaried,35842,601,0.574,2,0.5,69,11503,0,0,0,50,2025-11-15,15705,0
502958,32,Female,West,Unemployed,47252,707,0.339,0,10.6,33,33318,1,0,3,59,2025-09-08,55673,0
502959,48,Female,North,Salaried,47533,669,0.747,0,1,71,13382,0,0,4,33,2025-10-14,66621,0
502960,51,Male,South,Self-Employed,19334,747,0.188,0,2.4,55,10834,1,0,1,79,2025-10-28,5837,0
502961,58,Male,East,Self-Employed,33744,636,0.595,2,16.2,82,20352,3,1,3,26,2025-10-15,79059,1
502962,25,Female,East,Salaried,22092,586,0.721,4,9.6,45,13383,3,6,4,59,2025-11-16,21686,1
502963,46,Female,South,Salaried,32669,693,0.384,1,2.9,64,19783,1,1,1,7,2025-09-19,10452,0
502964,24,Female,South,Self-Employed,70723,683,0.5,0,1.8,41,23273,0,0,2,41,2025-11-09,53367,0
502965,31,Female,South,Salaried,58180,629,0.57,0,1.7,52,33546,0,0,1,42,2025-11-05,83303,0
502966,30,Female,South,Salaried,44422,591,0.229,3,0.4,35,28351,2,1,3,15,2025-10-17,65038,0
502967,26,Female,South,Self-Employed,72266,662,0.374,3,3,24,48087,0,0,2,32,2025-11-17,34289,0
502968,35,Female,Central,Self-Employed,29577,666,0.272,1,5.3,10,17525,1,0,2,92,2025-10-04,36033,0
502969,36,Male,North,Self-Employed,38906,628,0.419,0,1.4,64,28083,0,1,2,23,2025-11-01,34262,0
502970,36,Female,West,Self-Employed,22388,783,0.674,2,9.7,32,15433,6,2,4,116,2025-11-28,39623,1
502971,37,Male,Central,Salaried,29657,748,0.43,2,1.6,47,9663,0,0,2,40,2025-09-13,7926,0
502972,29,Male,South,Self-Employed,,761,0.626,0,5.8,62,8794,1,0,2,59,2025-10-19,35585,0
502973,41,Male,East,Salaried,31058,639,0.503,2,7.8,48,14650,0,0,4,10,2025-11-25,25073,0
502974,41,Male,North,Self-Employed,95830,,0.51,2,3.9,42,52857,0,0,3,41,2025-09-10,120629,0
502975,39,Female,South,Self-Employed,46106,745,0.402,0,4.3,64,14144,1,0,0,49,2025-10-19,44092,0
502976,52,Female,East,Self-Employed,47891,677,0.48,0,2.7,61,12254,0,0,0,80,2025-11-24,18530,0
502977,44,Male,North,Self-Employed,78521,696,0.617,1,3.5,90,25639,1,0,6,19,2025-09-11,75737,0
502978,51,Female,Central,Salaried,28521,645,0.654,3,9.4,106,18900,2,1,7,17,2025-09-17,79248,1
502979,47,Female,North,Salaried,16738,636,0.517,2,12.9,81,8349,0,1,3,34,2025-11-14,41140,1
502980,23,Female,Central,Retired,41804,706,0.187,2,2,112,26753,0,0,3,13,2025-11-21,9533,0
502981,24,Female,Central,Salaried,62392,725,0.317,1,3.6,43,30510,0,0,1,35,2025-11-18,18726,0
502982,31,Male,West,Salaried,59814,698,0.64,0,2.1,100,31746,1,0,2,87,2025-11-12,23057,0
502983,34,Female,West,Salaried,50647,799,0.608,2,7.3,49,34927,0,0,3,99,2025-11-24,77590,0
502984,22,Male,North,,38654,676,0.212,0,6.6,60,15748,1,2,4,88,2025-09-08,40036,0
502985,30,Male,South,Retired,37156,735,0.403,0,3.4,79,9682,1,0,1,16,2025-11-16,45724,0
502986,49,Male,West,Salaried,20272,697,0.756,0,4.3,98,9161,0,1,4,36,2025-10-14,12323,0
502987,30,Female,East,Student,32787,721,0.122,0,7.3,47,18291,0,0,2,22,2025-11-16,16323,0
502988,34,Female,South,Retired,34555,617,0.305,2,0.8,124,22120,0,0,1,26,2025-09-17,40476,0
502989,21,Female,East,Salaried,37048,661,0.632,1,1,70,24654,1,0,2,19,2025-10-23,18667,0
502990,42,Male,Central,Self-Employed,46913,702,0.356,0,2.3,50,26533,0,1,2,27,2025-09-08,21850,0
502991,33,Male,North,Self-Employed,34382,718,0.373,0,1.8,71,14569,0,0,2,52,2025-09-05,9025,0
502992,41,Female,Central,Salaried,33352,,0.222,1,0.5,24,17024,1,0,2,29,2025-09-18,33696,0
502993,28,Female,South,Unemployed,25349,705,0.349,0,3.2,47,7731,1,0,1,107,2025-10-07,15435,0
502994,37,Female,South,Salaried,46287,724,0.317,0,1.4,48,13177,0,0,1,67,2025-09-15,16915,0
502995,31,Female,North,Salaried,56120,,0.421,0,3.7,106,28052,1,1,1,35,2025-11-29,78178,0
502996,38,Male,West,Self-Employed,57665,793,0.201,1,3.8,61,17653,0,0,0,70,2025-09-09,38253,0
502997,40,Female,South,Self-Employed,27037,582,0.163,0,0.9,91,16274,0,2,2,39,2025-11-04,10955,0
502998,32,Female,South,Self-Employed,65505,,0.131,0,1.3,59,20232,0,1,3,20,2025-10-19,30512,0
502999,55,Female,West,Student,19618,667,0.115,0,5.5,99,9147,1,1,4,32,2025-11-01,5725,0
503000,35,Female,East,Salaried,20107,695,0.462,0,1.1,53,8011,1,0,0,47,2025-10-09,5110,0
503001,28,Male,North,Self-Employed,17853,712,0.771,1,0.9,51,13205,2,0,2,24,2025-09-09,16782,0
503002,41,Male,West,Salaried,58557,629,0.175,0,4.2,80,33079,1,0,1,75,2025-10-30,59526,0
503003,27,Female,West,Self-Employed,45075,677,0.327,0,5.7,54,16356,1,0,1,91,2025-09-25,19994,0
503004,46,Male,South,Salaried,55745,655,0.142,0,4.6,54,25493,0,1,3,19,2025-11-04,55314,0
503005,33,Female,West,Salaried,59823,720,,0,5.8,47,29890,2,1,2,54,2025-09-09,26800,0
503006,27,Female,North,Salaried,21985,653,0.43,0,5.5,49,6839,0,0,2,28,2025-11-06,28617,0
503007,37,Female,West,Salaried,32886,565,0.346,1,3.8,38,23529,0,0,1,46,2025-10-23,11910,0
503008,45,Male,South,Salaried,20617,752,0.407,1,6.1,97,7932,0,0,1,73,2025-10-06,28768,0
503009,44,Male,Central,Salaried,28980,723,0.291,0,2.5,60,9502,0,0,1,89,2025-11-22,45050,0
503010,39,Male,Central,Salaried,30885,599,0.349,1,6.8,53,14836,1,2,2,15,2025-11-12,19270,0
503011,55,Female,Central,Salaried,58912,642,0.772,0,3.5,41,29050,0,0,1,47,2025-09-27,53190,0
503012,34,Female,West,Unemployed,54237,659,0.577,0,13.6,91,24840,0,1,1,62,2025-09-09,28407,0
503013,33,Female,South,Salaried,21317,641,0.703,0,5,72,15074,0,0,0,41,2025-11-03,27453,0
503014,53,Female,Central,Unemployed,24725,700,,1,12.2,73,7312,1,1,2,32,2025-10-24,32828,0
503015,30,Male,Central,,50261,743,0.187,0,0.6,83,15888,0,0,0,24,2025-11-10,17124,0
503016,45,Male,North,Salaried,23534,785,0.329,0,5.8,24,13715,0,0,5,85,2025-10-17,35972,0
503017,45,Female,,Unemployed,39944,,0.13,0,1.5,82,29476,0,1,1,32,2025-10-07,46913,0
503018,22,Male,South,Salaried,34613,708,0.241,0,1.8,66,16163,0,0,1,59,2025-09-20,12153,0
503019,43,Female,South,Salaried,42175,685,0.493,0,2.4,77,18551,0,0,3,40,2025-10-10,37434,0
503020,27,Male,South,Salaried,31225,678,0.549,1,2.9,78,8653,0,0,0,11,2025-10-13,15746,0
503021,36,Female,Central,Salaried,75312,813,0.138,1,2.5,27,37078,0,0,2,87,2025-09-05,61124,0
503022,31,Male,North,Salaried,47030,736,0.23,0,2.8,51,30275,1,0,6,53,2025-11-21,69382,0
503023,28,Female,North,Salaried,56220,,0.084,0,6.3,43,29193,0,0,1,42,2025-09-19,42725,0
503024,28,Female,Central,Salaried,37302,666,0.084,0,4.3,56,13355,0,0,0,49,2025-11-21,11602,0
503025,30,Male,North,Retired,30859,487,0.334,4,6.7,32,20434,1,4,2,53,2025-11-07,26873,1
503026,39,Female,Central,Salaried,68844,695,0.055,0,1,75,27512,1,0,1,62,2025-09-19,13896,0
503027,34,Female,East,Salaried,46821,850,0.159,2,4,49,24110,1,0,0,47,2025-11-08,47359,0
503028,34,Male,East,Salaried,26360,776,0.423,0,7.4,70,6921,0,1,3,15,2025-10-11,35577,0
503029,51,Female,West,,24285,662,0.149,1,3.5,63,13199,1,0,2,79,2025-11-21,29717,0
503030,34,Other,Central,Student,44268,738,0.445,1,4,42,18549,0,0,2,17,2025-09-12,60764,0
503031,20,Female,South,Salaried,47105,805,0.369,1,7.9,78,27442,0,0,0,41,2025-10-02,73537,0
503032,50,Male,West,Salaried,56881,683,0.428,0,0.4,99,23868,1,0,1,31,2025-11-12,44933,0
503033,34,Female,South,Unemployed,49705,706,0.117,2,4.2,58,35870,1,0,4,118,2025-09-04,78866,0
503034,24,Male,North,Self-Employed,25144,642,0.862,2,12.4,114,18666,1,1,3,56,2025-10-20,41561,1
503035,27,Male,East,Salaried,31766,745,0.145,1,1.4,30,19148,0,0,0,17,2025-11-09,14265,0
503036,28,Female,East,Self-Employed,74922,709,0.358,1,1.4,70,53458,0,2,2,92,2025-09-06,107457,0
503037,52,Female,West,Salaried,57450,810,0.414,1,3.7,98,36486,0,0,0,75,2025-10-01,41045,0
503038,42,Male,West,Self-Employed,32359,701,0.269,1,15.4,70,12826,0,0,6,30,2025-11-03,18236,0
503039,,Male,South,Salaried,50383,696,0.34,0,1.2,67,25179,1,1,0,52,2025-09-16,38508,0
503040,44,Male,North,Unemployed,37581,738,0.234,0,4.3,114,19412,0,1,3,131,2025-10-27,43413,0
503041,29,Male,North,Salaried,72485,722,0.822,1,2.3,59,32371,0,1,1,64,2025-10-16,34464,0
503042,34,Female,East,Self-Employed,22706,658,0.197,0,2.2,45,12688,0,0,1,47,2025-11-28,21585,0
503043,18,Male,West,Self-Employed,22673,694,0.747,0,0.9,69,15724,0,0,1,19,2025-09-03,29748,0
503044,33,Female,Central,Salaried,42296,,0.463,0,2,71,12315,0,0,4,23,2025-09-16,61387,0
503045,27,Female,West,Salaried,35908,659,0.467,0,5.9,107,18849,1,0,1,91,2025-09-24,17154,0
503046,38,Female,West,Salaried,37581,667,0.516,0,4.1,78,14548,1,1,1,10,2025-10-27,23064,0
503047,31,Male,South,Unemployed,26727,674,0.223,0,9.7,44,6998,0,0,6,67,2025-09-12,13746,0
503048,31,Male,South,Salaried,26382,727,0.112,0,1.7,73,8300,0,0,0,13,2025-10-15,32648,0
503049,38,Male,East,Retired,41637,,0.427,0,6.2,49,11985,0,0,2,59,2025-11-27,17974,0
503050,29,Male,East,Salaried,24034,744,0.335,0,6.5,30,6538,3,0,1,146,2025-11-20,12123,0
503051,18,Female,East,Student,52998,601,0.456,2,1.8,64,25095,0,0,3,29,2025-10-31,67562,0
503052,57,Male,North,Salaried,19850,525,0.859,3,10.8,96,16816,6,2,1,19,2025-10-27,36185,1
503053,32,Male,Central,Unemployed,16899,705,0.503,0,5.1,104,6436,1,0,3,98,2025-11-30,22765,0
503054,33,Female,South,Salaried,31492,695,0.06,1,4.7,76,21657,0,0,0,78,2025-10-13,33037,0
503055,22,Male,Central,Unemployed,62071,676,0.614,0,6.5,74,37643,1,0,2,37,2025-10-24,73316,0
503056,30,Female,Central,Salaried,,694,0.558,0,1.4,80,44423,0,0,1,60,2025-09-23,48657,0
503057,40,Female,South,Salaried,15000,695,0.893,2,30,48,,4,3,4,19,2025-11-13,34825,1
503058,49,Male,North,Self-Employed,48167,637,0.531,0,2.6,63,23163,0,1,1,65,2025-11-30,20795,0
503059,36,Male,East,Salaried,20026,679,0.197,0,6.3,39,5199,3,0,0,95,2025-10-13,23637,0
503060,47,Female,South,Salaried,28351,692,0.418,2,3,76,13733,0,1,0,77,2025-11-08,27785,0
503061,35,Male,Central,Salaried,24102,696,0.16,2,2.6,113,13986,0,0,2,54,2025-11-25,14949,0
503062,39,Female,South,Self-Employed,24255,594,,5,11.3,27,21048,4,0,8,84,2025-10-26,45356,1
503063,28,Male,North,Self-Employed,43655,656,0.303,0,1.6,67,15114,0,0,2,55,2025-10-31,17176,0
503064,18,Female,,Salaried,43509,697,0.442,2,0.9,90,28324,0,0,3,56,2025-09-25,51647,0
503065,33,Female,West,Student,32151,625,,0,15.4,43,14565,1,0,0,90,2025-10-21,24563,0
503066,27,Male,North,Salaried,37828,647,0.33,1,2.6,51,24973,0,0,1,79,2025-10-29,50599,0
503067,34,Female,East,Self-Employed,64362,596,0.339,1,1.4,59,26206,0,0,1,44,2025-11-28,40659,0
503068,20,Male,East,Student,31522,706,,0,3.2,84,19735,0,0,3,127,2025-10-17,21845,0
503069,38,Male,West,Student,27182,616,0.298,1,1.6,51,12574,0,1,1,46,2025-11-29,6763,0
503070,46,Female,South,Self-Employed,31450,722,,1,4.4,104,20496,0,1,6,59,2025-10-21,7032,0
503071,38,Male,East,Self-Employed,53915,651,0.497,0,3.2,47,,1,0,2,16,2025-10-03,48947,0
503072,33,Female,East,Retired,29569,,0.422,1,6.4,80,19247,0,0,3,79,2025-10-28,47201,0
503073,42,Male,South,Salaried,29088,655,0.518,3,2.7,81,14792,2,2,2,64,2025-09-29,62770,1
503074,51,Male,South,Student,51771,749,0.502,0,3.4,33,20038,0,0,0,39,2025-10-03,66616,0
503075,43,Female,South,Salaried,34163,637,0.777,0,5.2,98,17745,0,1,1,36,2025-11-04,51114,0
503076,42,Female,,Salaried,50995,705,0.295,0,3,31,13187,0,1,0,46,2025-10-10,52067,0
503077,40,Female,South,Self-Employed,59389,668,0.188,0,5.5,29,40806,1,0,1,69,2025-10-04,17771,0
503078,47,Female,East,Student,40288,610,0.157,2,5.2,72,17586,1,0,3,111,2025-10-29,39742,0
503079,38,Female,West,Salaried,63837,696,0.388,2,9.3,27,18332,0,0,2,83,2025-10-01,43910,0
503080,39,Male,West,Student,,627,0.454,0,4.7,16,38119,0,0,1,98,2025-09-09,92850,0
503081,18,Male,East,,33293,590,0.717,2,5.4,50,27040,1,0,3,29,2025-11-30,68729,1
503082,39,Female,West,Retired,40307,651,0.572,1,1.7,43,16991,1,1,1,14,2025-11-23,32391,0
503083,19,Female,,Salaried,65733,673,0.323,1,3.3,65,20454,0,0,0,88,2025-11-11,62438,0
503084,,Female,East,Student,27969,677,0.347,2,8.8,46,9194,0,0,4,54,2025-11-19,41161,0
503085,44,Female,South,Salaried,26490,807,0.704,0,4.7,38,16948,0,0,1,27,2025-10-12,5645,0
503086,39,Female,South,Student,60582,772,0.076,1,6,60,31223,0,0,2,63,2025-09-17,64942,0
503087,36,Female,South,Unemployed,26556,801,0.353,2,0.8,71,14218,1,1,1,19,2025-09-06,9955,0
503088,24,Other,West,Self-Employed,50315,609,0.222,2,4.7,61,20012,1,0,2,57,2025-11-12,63940,0
503089,30,Female,Central,Self-Employed,,761,,0,3.7,73,42152,0,0,1,73,2025-10-31,86400,0
503090,24,Female,North,Salaried,78316,761,0.145,1,2.8,55,32687,1,0,5,80,2025-11-03,83456,0
503091,28,Male,Central,Salaried,28031,607,0.565,0,1.9,76,17177,0,0,2,45,2025-11-06,35477,0
503092,29,Female,East,Salaried,51613,803,0.241,0,1.1,73,22108,0,0,0,71,2025-09-11,48412,0
503093,40,Female,South,,,651,0.235,0,1.5,76,14963,0,1,1,10,2025-11-25,27610,0
503094,44,Male,West,Salaried,50120,689,0.339,0,1.9,33,,1,1,2,45,2025-09-15,16276,0
503095,33,Female,West,Salaried,50551,656,0.307,1,4.8,65,35264,0,0,1,14,2025-10-29,14716,0
503096,53,Male,North,Self-Employed,28963,642,0.377,1,4.3,63,18735,2,1,2,34,2025-10-31,27393,0
503097,18,Male,Central,Self-Employed,37771,734,0.495,2,3.6,80,16224,2,0,2,123,2025-09-12,41223,0
503098,21,Female,North,Salaried,39683,759,0.69,0,0.5,79,20005,0,0,4,45,2025-10-03,26868,0
503099,43,Male,Central,Salaried,42180,614,0.428,0,1.8,70,12326,0,0,3,48,2025-09-15,15723,0
503100,54,Female,North,Student,56495,500,0.604,0,13.1,57,28886,1,0,2,67,2025-10-23,54400,0
503101,34,Female,South,Salaried,15000,766,0.249,0,3.7,32,5697,1,0,1,140,2025-09-15,14848,0
503102,18,Female,West,Salaried,38440,610,0.187,0,1.8,36,14124,0,2,4,23,2025-10-13,13497,0
503103,32,Male,South,Self-Employed,31961,646,0.384,0,1.1,77,20691,1,0,3,63,2025-12-01,6959,0
503104,41,Female,South,Self-Employed,82210,627,0.355,0,12.2,108,34029,0,2,1,63,2025-11-30,70476,0
503105,35,Female,South,Self-Employed,25470,801,0.336,0,1.3,32,9731,1,1,4,37,2025-10-09,12941,0
503106,23,Female,North,Salaried,22027,657,0.183,0,2.6,60,12959,1,0,1,29,2025-10-29,30371,0
503107,24,Male,East,Salaried,62738,658,0.438,0,8,53,30456,0,1,4,80,2025-11-12,67975,0
503108,45,Male,North,Salaried,39833,508,,4,34.3,85,19028,2,0,3,51,2025-09-11,34622,1
503109,28,Female,West,Self-Employed,35269,685,0.505,1,2.6,43,21816,0,0,0,47,2025-10-07,19292,0
503110,44,Female,West,Salaried,27027,786,0.33,0,0.9,55,15574,0,0,3,53,2025-11-17,34078,0
503111,34,Female,East,Student,42120,788,0.646,1,3.7,88,21263,0,0,2,102,2025-10-30,34397,0
503112,27,Female,East,Self-Employed,56679,586,0.352,1,1.4,51,16227,0,0,1,39,2025-10-02,23973,0
503113,30,Male,East,Salaried,58757,713,0.239,1,7,68,24029,1,0,1,163,2025-09-08,69671,0
503114,41,Male,North,Unemployed,80541,655,0.237,0,1.4,70,45515,1,0,3,50,2025-10-13,108583,0
503115,37,Male,Central,,59685,538,0.228,1,5.4,35,43839,0,0,1,131,2025-10-06,81948,0
503116,54,Male,East,Student,88946,632,0.307,0,6.1,95,32898,1,0,0,54,2025-11-26,84173,0
503117,18,Female,South,Salaried,31092,808,0.571,1,3.6,57,12132,0,0,5,77,2025-10-01,31803,0
503118,38,Female,Central,Self-Employed,33929,550,0.429,1,10.1,26,23992,1,0,5,37,2025-10-02,75457,1
503119,40,Female,South,Salaried,32494,686,0.301,0,3.1,95,19732,0,0,1,82,2025-11-09,25426,0
503120,48,Female,West,Self-Employed,32758,735,0.214,0,1.1,84,10695,1,0,0,31,2025-11-06,34913,0
503121,27,Male,East,Unemployed,25796,646,0.059,2,4.6,63,14928,0,0,2,28,2025-09-14,7465,0
503122,27,Female,South,Retired,15680,708,0.14,0,4.1,59,6556,1,0,2,69,2025-09-06,16151,0
503123,49,Male,Central,Salaried,70364,615,0.45,2,5.5,46,22731,0,0,3,43,2025-09-27,111702,0
503124,44,Female,East,Self-Employed,42175,706,,0,0.5,73,16880,2,0,3,38,2025-10-01,47488,0
503125,41,Female,South,Unemployed,43121,648,0.151,1,0.9,37,13840,0,0,0,94,2025-11-21,18982,0
503126,47,Female,North,Self-Employed,39954,730,0.553,0,1.6,43,17419,1,1,1,28,2025-09-22,18900,0
503127,33,Female,South,Student,28229,777,0.531,0,0.3,39,10863,0,1,1,29,2025-10-04,14338,0
503128,37,Male,West,Salaried,29410,,0.169,0,6.5,76,19247,1,1,2,28,2025-09-07,8194,0
503129,37,Male,South,Salaried,27836,543,0.897,2,4.4,61,13792,3,3,3,98,2025-09-08,29889,1
503130,19,Female,West,Salaried,44169,697,0.286,1,2.8,96,20746,0,0,0,53,2025-11-17,52159,0
503131,49,Female,North,Self-Employed,53285,784,0.289,1,0.4,52,,0,0,3,50,2025-10-14,28510,0
503132,49,Male,West,Salaried,33324,657,0.224,1,7.2,16,13229,0,0,3,176,2025-11-14,16373,0
503133,55,Male,South,Self-Employed,20258,753,0.423,0,16.2,60,9837,1,1,1,20,2025-10-04,29942,0
